Timestamp,pcr1,pcr2,pcr3,pcr4,pcr5,pcr6,pcr7,pcr8,pcr9,pcr10,pcr11,pcr12,pcr13,pcr14,pcr15,pcr16,pcr17,pcr18,pcr19,pcr20,pcr21,pcr22,pcr23,pcr24,pcr25,pcr26,pcr27,pcr28,pcr29,pcr30,difference1,difference2,difference3,difference4,difference5,difference6,difference7,difference8,difference9,difference10,difference11,difference12,difference13,difference14,difference15,difference16,difference17,difference18,difference19,difference20,difference21,difference22,difference23,difference24,difference25,difference26,difference27,difference28,difference29,difference30,s1,s2,s3,r1,r2,r3,Price,VWAP
2024-08-01 10:11:50,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615141302074788,0.9850234956041116,0.9533570956832838,0.987670134830456,0.9391372113841766,0.9464316891385282,0.9210525036500253,0.9344887707595876,0.9182454763624889,0.9240767178473269,0.9167329098358045,0.9126626094902633,0.9065582592979569,0.908293713071218,0.9077749429367612,0.911223287699977,0.9103396536791142,0.9135342808276362,0.9111898829765829,0.9061749205611098,0.9067408354179826,0.8993607542547798,0.8997167840638924,0.9018655514802318,0.900677368294406,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102509.0,-41907.0,-140543.0,-38609.0,-207976.0,-189615.0,-292320.0,-245885.0,-315044.0,-294304.0,-326713.0,-344455.0,-370696.0,-364863.0,-368451.0,-355392.0,-359733.0,-347465.0,-357522.0,-377715.0,-375038.0,-404748.0,-403164.0,-394326.0,-399142.0,25000,24500,25050,25100,25050,25500,25040.45,25041.123185400535
2024-08-01 10:12:21,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615141302074788,0.9850234956041116,0.9533570956832838,0.987670134830456,0.9391372113841766,0.9464316891385282,0.9210525036500253,0.9344887707595876,0.9182454763624889,0.9240767178473269,0.9167329098358045,0.9126626094902633,0.9065582592979569,0.908293713071218,0.9077749429367612,0.911223287699977,0.9103396536791142,0.9135342808276362,0.9111898829765829,0.9061749205611098,0.9067408354179826,0.8993607542547798,0.8997167840638924,0.9018655514802318,0.900677368294406,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102509.0,-41907.0,-140543.0,-38609.0,-207976.0,-189615.0,-292320.0,-245885.0,-315044.0,-294304.0,-326713.0,-344455.0,-370696.0,-364863.0,-368451.0,-355392.0,-359733.0,-347465.0,-357522.0,-377715.0,-375038.0,-404748.0,-403164.0,-394326.0,-399142.0,25000,24500,25050,25100,25050,25500,25042.85,25042.183995972093
2024-08-01 10:12:52,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615191840918178,0.985022705919478,0.9533555514550193,0.987668802290148,0.93911940335634,0.9464156565919102,0.9210370810489643,0.9344863040433372,0.9182427998030867,0.9240741548122692,0.9167302560652053,0.9126608279289807,0.9065563819709579,0.9082918712541174,0.9077730997782261,0.9111889582707805,0.9103054172360688,0.9135000396904098,0.9111557458410379,0.906170587910906,0.9067513880958965,0.8993036932381187,0.8996584687559855,0.9018152369603728,0.9006105317852792,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102495.0,-41909.0,-140547.0,-38613.0,-208036.0,-189671.0,-292376.0,-245890.0,-315049.0,-294309.0,-326718.0,-344456.0,-370697.0,-364864.0,-368452.0,-355536.0,-359877.0,-347609.0,-357666.0,-377727.0,-374984.0,-404965.0,-403386.0,-394516.0,-399393.0,25000,24500,25050,25100,25050,25500,25042.0,25042.010796632763
2024-08-01 10:13:23,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615191840918178,0.985022705919478,0.9533555514550193,0.987668802290148,0.93911940335634,0.9464156565919102,0.9210370810489643,0.9344863040433372,0.9182427998030867,0.9240741548122692,0.9167302560652053,0.9126608279289807,0.9065563819709579,0.9082918712541174,0.9077730997782261,0.9111889582707805,0.9103054172360688,0.9135000396904098,0.9111557458410379,0.906170587910906,0.9067513880958965,0.8993036932381187,0.8996584687559855,0.9018152369603728,0.9006105317852792,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102495.0,-41909.0,-140547.0,-38613.0,-208036.0,-189671.0,-292376.0,-245890.0,-315049.0,-294309.0,-326718.0,-344456.0,-370697.0,-364864.0,-368452.0,-355536.0,-359877.0,-347609.0,-357666.0,-377727.0,-374984.0,-404965.0,-403386.0,-394516.0,-399393.0,25000,24500,25050,25100,25050,25500,25046.0,25041.434258912188
2024-08-01 10:13:54,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615191840918178,0.985022705919478,0.9533555514550193,0.987668802290148,0.93911940335634,0.9464156565919102,0.9210370810489643,0.9344863040433372,0.9182427998030867,0.9240741548122692,0.9167302560652053,0.9126608279289807,0.9065563819709579,0.9082918712541174,0.9077730997782261,0.9111889582707805,0.9103054172360688,0.9135000396904098,0.9111557458410379,0.906170587910906,0.9067513880958965,0.8993036932381187,0.8996584687559855,0.9018152369603728,0.9006105317852792,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102495.0,-41909.0,-140547.0,-38613.0,-208036.0,-189671.0,-292376.0,-245890.0,-315049.0,-294309.0,-326718.0,-344456.0,-370697.0,-364864.0,-368452.0,-355536.0,-359877.0,-347609.0,-357666.0,-377727.0,-374984.0,-404965.0,-403386.0,-394516.0,-399393.0,25000,24500,25050,25100,25050,25500,25040.65,25041.554956294352
2024-08-01 10:14:25,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615191840918178,0.985022705919478,0.9533555514550193,0.987668802290148,0.93911940335634,0.9464156565919102,0.9210370810489643,0.9344863040433372,0.9182427998030867,0.9240741548122692,0.9167302560652053,0.9126608279289807,0.9065563819709579,0.9082918712541174,0.9077730997782261,0.9111889582707805,0.9103054172360688,0.9135000396904098,0.9111557458410379,0.906170587910906,0.9067513880958965,0.8993036932381187,0.8996584687559855,0.9018152369603728,0.9006105317852792,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102495.0,-41909.0,-140547.0,-38613.0,-208036.0,-189671.0,-292376.0,-245890.0,-315049.0,-294309.0,-326718.0,-344456.0,-370697.0,-364864.0,-368452.0,-355536.0,-359877.0,-347609.0,-357666.0,-377727.0,-374984.0,-404965.0,-403386.0,-394516.0,-399393.0,25000,24500,25050,25100,25050,25500,25039.25,25041.846526068883
2024-08-01 10:14:56,1.3191719796643506,1.0765278671377347,1.0535992942147292,0.980164575641564,0.9844232493933999,0.9615191840918178,0.985022705919478,0.9533555514550193,0.987668802290148,0.93911940335634,0.9464156565919102,0.9210370810489643,0.9344863040433372,0.9182427998030867,0.9240741548122692,0.9167302560652053,0.9126608279289807,0.9065563819709579,0.9082918712541174,0.9077730997782261,0.9111889582707805,0.9103054172360688,0.9135000396904098,0.9111557458410379,0.906170587910906,0.9067513880958965,0.8993036932381187,0.8996584687559855,0.9018152369603728,0.9006105317852792,304424.0,122037.0,104315.0,-45392.0,-38332.0,-102495.0,-41909.0,-140547.0,-38613.0,-208036.0,-189671.0,-292376.0,-245890.0,-315049.0,-294309.0,-326718.0,-344456.0,-370697.0,-364864.0,-368452.0,-355536.0,-359877.0,-347609.0,-357666.0,-377727.0,-374984.0,-404965.0,-403386.0,-394516.0,-399393.0,25000,24500,25050,25100,25050,25500,25037.85,25042.087860241172
2024-08-01 10:15:27,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629792169307482,0.9311449567864843,0.9621854349768152,0.9168991604161544,0.9246102985981657,0.9007673811971983,0.9138295427253641,0.8977289697196802,0.9040321183294222,0.897143260472235,0.8915405942097245,0.8859685840265538,0.8857947004825514,0.8850200227142204,0.8885072094686921,0.8877146023460162,0.8901421558858187,0.8880750943375271,0.8832146854842059,0.883751997364482,0.8764951129012495,0.876831566258419,0.8789432254874497,0.8778074015159871,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106965.0,-214555.0,-122627.0,-293333.0,-275775.0,-379276.0,-333677.0,-406111.0,-383270.0,-415317.0,-440062.0,-465302.0,-467612.0,-472692.0,-459296.0,-463545.0,-454220.0,-463568.0,-483686.0,-480956.0,-511030.0,-509451.0,-500432.0,-505153.0,25000,25050,24500,25100,25050,25500,25037.85,25043.137289132286
2024-08-01 10:15:58,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629792169307482,0.9311449567864843,0.9621854349768152,0.9168991604161544,0.9246102985981657,0.9007673811971983,0.9138295427253641,0.8977289697196802,0.9040321183294222,0.897143260472235,0.8915405942097245,0.8859685840265538,0.8857947004825514,0.8850200227142204,0.8885072094686921,0.8877146023460162,0.8901421558858187,0.8880750943375271,0.8832146854842059,0.883751997364482,0.8764951129012495,0.876831566258419,0.8789432254874497,0.8778074015159871,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106965.0,-214555.0,-122627.0,-293333.0,-275775.0,-379276.0,-333677.0,-406111.0,-383270.0,-415317.0,-440062.0,-465302.0,-467612.0,-472692.0,-459296.0,-463545.0,-454220.0,-463568.0,-483686.0,-480956.0,-511030.0,-509451.0,-500432.0,-505153.0,25000,25050,24500,25100,25050,25500,25037.3,25043.137289132286
2024-08-01 10:16:29,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629792169307482,0.9311449567864843,0.9621854349768152,0.9168991604161544,0.9246102985981657,0.9007673811971983,0.9138295427253641,0.8977289697196802,0.9040321183294222,0.897143260472235,0.8915405942097245,0.8859685840265538,0.8857947004825514,0.8850200227142204,0.8885072094686921,0.8877146023460162,0.8901421558858187,0.8880750943375271,0.8832146854842059,0.883751997364482,0.8764951129012495,0.876831566258419,0.8789432254874497,0.8778074015159871,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106965.0,-214555.0,-122627.0,-293333.0,-275775.0,-379276.0,-333677.0,-406111.0,-383270.0,-415317.0,-440062.0,-465302.0,-467612.0,-472692.0,-459296.0,-463545.0,-454220.0,-463568.0,-483686.0,-480956.0,-511030.0,-509451.0,-500432.0,-505153.0,25000,25050,24500,25100,25050,25500,25037.3,25044.803319660972
2024-08-01 10:16:52,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629792169307482,0.9311449567864843,0.9621854349768152,0.9168991604161544,0.9246102985981657,0.9007673811971983,0.9138295427253641,0.8977289697196802,0.9040321183294222,0.897143260472235,0.8915405942097245,0.8859685840265538,0.8857947004825514,0.8850200227142204,0.8885072094686921,0.8877146023460162,0.8901421558858187,0.8880750943375271,0.8832146854842059,0.883751997364482,0.8764951129012495,0.876831566258419,0.8789432254874497,0.8778074015159871,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106965.0,-214555.0,-122627.0,-293333.0,-275775.0,-379276.0,-333677.0,-406111.0,-383270.0,-415317.0,-440062.0,-465302.0,-467612.0,-472692.0,-459296.0,-463545.0,-454220.0,-463568.0,-483686.0,-480956.0,-511030.0,-509451.0,-500432.0,-505153.0,25000,25050,24500,25100,25050,25500,25033.05,25033.05
2024-08-01 10:17:23,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629861389675021,0.9311645236914693,0.9622021908796916,0.9169139894611593,0.9246244275138883,0.900779582454005,0.9138417342286621,0.8977406799743634,0.9040438311655793,0.8971547703488257,0.8915625353529703,0.885990275415525,0.885817667589067,0.8850428790180456,0.8885301002544778,0.8877374261145169,0.8901650010158374,0.8880978520557232,0.8832373311389975,0.8837746792480284,0.8768675825683029,0.8772339399788882,0.8793458976235967,0.8782177566367743,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106945.0,-214491.0,-122571.0,-293277.0,-275720.0,-379225.0,-333626.0,-406060.0,-383219.0,-415266.0,-439963.0,-465203.0,-467507.0,-472587.0,-459191.0,-463440.0,-454115.0,-463463.0,-483581.0,-480851.0,-509477.0,-507770.0,-498751.0,-503440.0,25000,25050,24500,25100,25050,25500,25040.4,25034.034527578417
2024-08-01 10:17:54,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629861389675021,0.9311645236914693,0.9622021908796916,0.9169139894611593,0.9246244275138883,0.900779582454005,0.9138417342286621,0.8977406799743634,0.9040438311655793,0.8971547703488257,0.8915625353529703,0.885990275415525,0.885817667589067,0.8850428790180456,0.8885301002544778,0.8877374261145169,0.8901650010158374,0.8880978520557232,0.8832373311389975,0.8837746792480284,0.8768675825683029,0.8772339399788882,0.8793458976235967,0.8782177566367743,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106945.0,-214491.0,-122571.0,-293277.0,-275720.0,-379225.0,-333626.0,-406060.0,-383219.0,-415266.0,-439963.0,-465203.0,-467507.0,-472587.0,-459191.0,-463440.0,-454115.0,-463463.0,-483581.0,-480851.0,-509477.0,-507770.0,-498751.0,-503440.0,25000,25050,24500,25100,25050,25500,25048.7,25034.36448982919
2024-08-01 10:18:25,1.2866054392652713,1.0488162879641667,1.0232346695703423,0.95470120313874,0.9585455227461688,0.9386031353566309,0.9629861389675021,0.9311645236914693,0.9622021908796916,0.9169139894611593,0.9246244275138883,0.900779582454005,0.9138417342286621,0.8977406799743634,0.9040438311655793,0.8971547703488257,0.8915625353529703,0.885990275415525,0.885817667589067,0.8850428790180456,0.8885301002544778,0.8877374261145169,0.8901650010158374,0.8880978520557232,0.8832373311389975,0.8837746792480284,0.8768675825683029,0.8772339399788882,0.8793458976235967,0.8782177566367743,286602.0,81216.0,47072.0,-107560.0,-105652.0,-169252.0,-106945.0,-214491.0,-122571.0,-293277.0,-275720.0,-379225.0,-333626.0,-406060.0,-383219.0,-415266.0,-439963.0,-465203.0,-467507.0,-472587.0,-459191.0,-463440.0,-454115.0,-463463.0,-483581.0,-480851.0,-509477.0,-507770.0,-498751.0,-503440.0,25000,25050,24500,25100,25050,25500,25048.7,25034.72504814862
2024-08-01 10:18:56,1.2901316645088154,1.0673543578218716,1.0457983050270583,0.9792864104150452,0.9825487947561483,0.9571978586789521,0.9835063943578873,0.9500165935146776,0.9763013714024339,0.9283397489539749,0.9364068797343377,0.9102175041263908,0.922228616995106,0.9054797780167744,0.9109989586624653,0.9040452655226224,0.8986127701470867,0.8927913691718582,0.892351138859013,0.8913826556003314,0.8949249954756223,0.8934851630308271,0.8956274145207426,0.8934891804728742,0.8886419939190362,0.8891656944858665,0.8823365446636335,0.8827019599746548,0.8847822545909061,0.8836855796654791,298936.0,114038.0,94192.0,-49819.0,-45015.0,-119876.0,-48307.0,-157690.0,-78027.0,-256902.0,-236350.0,-349109.0,-306340.0,-382129.0,-361957.0,-394456.0,-418703.0,-445329.0,-448698.0,-454623.0,-440679.0,-447967.0,-439619.0,-449388.0,-469827.0,-467139.0,-495997.0,-494274.0,-485237.0,-489874.0,25000,25050,24500,25100,25050,25500,25046.85,25035.47919358454
2024-08-01 10:19:27,1.2901316645088154,1.0673543578218716,1.0457983050270583,0.9792864104150452,0.9825487947561483,0.9571978586789521,0.9835063943578873,0.9500165935146776,0.9763013714024339,0.9283397489539749,0.9364068797343377,0.9102175041263908,0.922228616995106,0.9054797780167744,0.9109989586624653,0.9040452655226224,0.8986127701470867,0.8927913691718582,0.892351138859013,0.8913826556003314,0.8949249954756223,0.8934851630308271,0.8956274145207426,0.8934891804728742,0.8886419939190362,0.8891656944858665,0.8823365446636335,0.8827019599746548,0.8847822545909061,0.8836855796654791,298936.0,114038.0,94192.0,-49819.0,-45015.0,-119876.0,-48307.0,-157690.0,-78027.0,-256902.0,-236350.0,-349109.0,-306340.0,-382129.0,-361957.0,-394456.0,-418703.0,-445329.0,-448698.0,-454623.0,-440679.0,-447967.0,-439619.0,-449388.0,-469827.0,-467139.0,-495997.0,-494274.0,-485237.0,-489874.0,25000,25050,24500,25100,25050,25500,25044.75,25039.916277557968
2024-08-01 10:19:58,1.2901316645088154,1.0673543578218716,1.0457983050270583,0.9792864104150452,0.9825487947561483,0.9571978586789521,0.9835063943578873,0.9500165935146776,0.9763013714024339,0.9283397489539749,0.9364068797343377,0.9102175041263908,0.922228616995106,0.9054797780167744,0.9109989586624653,0.9040452655226224,0.8986127701470867,0.8927913691718582,0.892351138859013,0.8913826556003314,0.8949249954756223,0.8934851630308271,0.8956274145207426,0.8934891804728742,0.8886419939190362,0.8891656944858665,0.8823365446636335,0.8827019599746548,0.8847822545909061,0.8836855796654791,298936.0,114038.0,94192.0,-49819.0,-45015.0,-119876.0,-48307.0,-157690.0,-78027.0,-256902.0,-236350.0,-349109.0,-306340.0,-382129.0,-361957.0,-394456.0,-418703.0,-445329.0,-448698.0,-454623.0,-440679.0,-447967.0,-439619.0,-449388.0,-469827.0,-467139.0,-495997.0,-494274.0,-485237.0,-489874.0,25000,25050,24500,25100,25050,25500,25044.75,25040.983793742766
