Timestamp,pcr1,pcr2,pcr3,pcr4,pcr5,pcr6,pcr7,pcr8,pcr9,pcr10,pcr11,pcr12,pcr13,pcr14,pcr15,pcr16,pcr17,pcr18,pcr19,pcr20,pcr21,pcr22,pcr23,pcr24,pcr25,pcr26,pcr27,pcr28,pcr29,pcr30,difference1,difference2,difference3,difference4,difference5,difference6,difference7,difference8,difference9,difference10,difference11,difference12,difference13,difference14,difference15,difference16,difference17,difference18,difference19,difference20,difference21,difference22,difference23,difference24,difference25,difference26,difference27,difference28,difference29,difference30,s1,s2,s3,r1,r2,r3
2024-07-25 15:12:13,0.644898758960743,0.8581062396399346,0.9867320106443757,0.9987024310848167,1.0462054363868334,1.0910841466478107,1.1114637324388557,1.0690339286962518,1.0713152779697401,1.1149083697065483,1.1285695738107198,1.1604638236119649,1.207367196911213,1.2571487093400804,1.3103119594472754,1.3423355157842112,1.3802886338462836,1.4087018570150867,1.4401533606157315,1.4680168610607656,1.470194243300755,1.483829292930418,1.4833664005648242,1.474608734343194,1.4759845674985554,1.4781116119243127,1.4775710369081094,1.4840912464466258,1.490844149381316,1.4926778213310918,-685029.0,-357129.0,-37878.0,-4018.0,154750.0,313277.0,397865.0,263688.0,277598.0,441254.0,497114.0,611143.0,795636.0,975480.0,1161583.0,1268147.0,1406982.0,1502941.0,1615152.0,1701187.0,1702295.0,1737700.0,1730734.0,1708796.0,1711046.0,1714164.0,1711606.0,1728472.0,1750765.0,1754878.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:12:43,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.0888020050961935,1.136184702032677,1.1510481265795585,1.1856570594183022,1.2293401943727862,1.2829942867658264,1.34780015676652,1.3868354528432019,1.4269985005207022,1.458293635220156,1.4813957307357073,1.513390060396684,1.515458869613878,1.5310538293497182,1.5306197236498311,1.5206274971207903,1.5222321844785447,1.5247097049324299,1.5241275682381827,1.531068255112588,1.5385442929079296,1.5406384692116974,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319229.0,482149.0,537064.0,649084.0,808207.0,984223.0,1183838.0,1298419.0,1431796.0,1526275.0,1600584.0,1688160.0,1687501.0,1723070.0,1715839.0,1693860.0,1696113.0,1699190.0,1696624.0,1711958.0,1734062.0,1738137.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:13:14,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.0888020050961935,1.136184702032677,1.1510481265795585,1.1856570594183022,1.2293401943727862,1.2829942867658264,1.34780015676652,1.3868354528432019,1.4269985005207022,1.458293635220156,1.4813957307357073,1.513390060396684,1.515458869613878,1.5310538293497182,1.5306197236498311,1.5206274971207903,1.5222321844785447,1.5247097049324299,1.5241275682381827,1.531068255112588,1.5385442929079296,1.5406384692116974,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319229.0,482149.0,537064.0,649084.0,808207.0,984223.0,1183838.0,1298419.0,1431796.0,1526275.0,1600584.0,1688160.0,1687501.0,1723070.0,1715839.0,1693860.0,1696113.0,1699190.0,1696624.0,1711958.0,1734062.0,1738137.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:13:45,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.0888020050961935,1.136184702032677,1.1510481265795585,1.1856570594183022,1.2293401943727862,1.2829942867658264,1.34780015676652,1.3868354528432019,1.4269985005207022,1.458293635220156,1.4813957307357073,1.513390060396684,1.515458869613878,1.5310538293497182,1.5306197236498311,1.5206274971207903,1.5222321844785447,1.5247097049324299,1.5241275682381827,1.531068255112588,1.5385442929079296,1.5406384692116974,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319229.0,482149.0,537064.0,649084.0,808207.0,984223.0,1183838.0,1298419.0,1431796.0,1526275.0,1600584.0,1688160.0,1687501.0,1723070.0,1715839.0,1693860.0,1696113.0,1699190.0,1696624.0,1711958.0,1734062.0,1738137.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:14:16,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.0888020050961935,1.136184702032677,1.1510481265795585,1.1856570594183022,1.2293401943727862,1.2829942867658264,1.34780015676652,1.3868354528432019,1.4269985005207022,1.458293635220156,1.4813957307357073,1.513390060396684,1.515458869613878,1.5310538293497182,1.5306197236498311,1.5206274971207903,1.5222321844785447,1.5247097049324299,1.5241275682381827,1.531068255112588,1.5385442929079296,1.5406384692116974,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319229.0,482149.0,537064.0,649084.0,808207.0,984223.0,1183838.0,1298419.0,1431796.0,1526275.0,1600584.0,1688160.0,1687501.0,1723070.0,1715839.0,1693860.0,1696113.0,1699190.0,1696624.0,1711958.0,1734062.0,1738137.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:14:48,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.0888020050961935,1.136184702032677,1.1510481265795585,1.1856570594183022,1.2293401943727862,1.2829942867658264,1.34780015676652,1.3868354528432019,1.4269985005207022,1.458293635220156,1.4813957307357073,1.513390060396684,1.515458869613878,1.5310538293497182,1.5306197236498311,1.5206274971207903,1.5222321844785447,1.5247097049324299,1.5241275682381827,1.531068255112588,1.5385442929079296,1.5406384692116974,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319229.0,482149.0,537064.0,649084.0,808207.0,984223.0,1183838.0,1298419.0,1431796.0,1526275.0,1600584.0,1688160.0,1687501.0,1723070.0,1715839.0,1693860.0,1696113.0,1699190.0,1696624.0,1711958.0,1734062.0,1738137.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:15:18,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.088799779684214,1.1361824424041882,1.1510427828693024,1.185651624861097,1.229334802853419,1.2829885361526672,1.3477942809599188,1.3868253232891854,1.4269880626178737,1.4582825252534048,1.4813846025212323,1.5133782000206797,1.5154469567937285,1.5310334880097047,1.5305997866188363,1.5206076786324618,1.5221131881669296,1.5245903613639324,1.52400817659821,1.5309545420986115,1.538430481519256,1.5405244922404873,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319221.0,482141.0,537045.0,649065.0,808188.0,984203.0,1183818.0,1298385.0,1431761.0,1526238.0,1600547.0,1688121.0,1687462.0,1723004.0,1715774.0,1693795.0,1695726.0,1698803.0,1696237.0,1711584.0,1733688.0,1737763.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:15:49,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.088799779684214,1.1361824424041882,1.1510427828693024,1.185651624861097,1.229334802853419,1.2829885361526672,1.3477942809599188,1.3868253232891854,1.4269880626178737,1.4582825252534048,1.4813846025212323,1.5133782000206797,1.5154469567937285,1.5310334880097047,1.5305997866188363,1.5206076786324618,1.5221131881669296,1.5245903613639324,1.52400817659821,1.5309545420986115,1.538430481519256,1.5405244922404873,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319221.0,482141.0,537045.0,649065.0,808188.0,984203.0,1183818.0,1298385.0,1431761.0,1526238.0,1600547.0,1688121.0,1687462.0,1723004.0,1715774.0,1693795.0,1695726.0,1698803.0,1696237.0,1711584.0,1733688.0,1737763.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:16:20,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.088799779684214,1.1361824424041882,1.1510427828693024,1.185651624861097,1.229334802853419,1.2829885361526672,1.3477942809599188,1.3868253232891854,1.4269880626178737,1.4582825252534048,1.4813846025212323,1.5133782000206797,1.5154469567937285,1.5310334880097047,1.5305997866188363,1.5206076786324618,1.5221131881669296,1.5245903613639324,1.52400817659821,1.5309545420986115,1.538430481519256,1.5405244922404873,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319221.0,482141.0,537045.0,649065.0,808188.0,984203.0,1183818.0,1298385.0,1431761.0,1526238.0,1600547.0,1688121.0,1687462.0,1723004.0,1715774.0,1693795.0,1695726.0,1698803.0,1696237.0,1711584.0,1733688.0,1737763.0,24400,24350,24300,24400,24450,24500
2024-07-25 15:16:51,0.7444338536081655,0.9069910729191227,1.0083430462524843,1.007573077196857,1.0631851977915525,1.111893368726661,1.1357515724700884,1.08858088836667,1.088799779684214,1.1361824424041882,1.1510427828693024,1.185651624861097,1.229334802853419,1.2829885361526672,1.3477942809599188,1.3868253232891854,1.4269880626178737,1.4582825252534048,1.4813846025212323,1.5133782000206797,1.5154469567937285,1.5310334880097047,1.5305997866188363,1.5206076786324618,1.5221131881669296,1.5245903613639324,1.52400817659821,1.5309545420986115,1.538430481519256,1.5405244922404873,-450443.0,-216168.0,21968.0,21597.0,194175.0,353068.0,444665.0,312033.0,319221.0,482141.0,537045.0,649065.0,808188.0,984203.0,1183818.0,1298385.0,1431761.0,1526238.0,1600547.0,1688121.0,1687462.0,1723004.0,1715774.0,1693795.0,1695726.0,1698803.0,1696237.0,1711584.0,1733688.0,1737763.0,24400,24350,24300,24400,24450,24500
